time,spot_price,inter_gen,demand,period
2018-01-12 04:30:00,71.19,323.42,4808,10
2018-01-12 05:00:00,70.92,321.46,4991,11
2018-01-12 05:30:00,77.82,268.86,5255,12
2018-01-12 06:00:00,68.0,311.91,5512,13
2018-01-12 06:30:00,76.5,312.43,5817,14
2018-01-12 07:00:00,90.56,265.05,6091,15
2018-01-12 07:30:00,91.09,262.83,6178,16
2018-01-12 08:00:00,89.07,220.46,6319,17
2018-01-12 08:30:00,88.11,223.64,6456,18
2018-01-12 09:00:00,92.35,194.91,6543,19
2018-01-12 09:30:00,97.04,199.63,6554,20
2018-01-12 10:00:00,96.57,210.44,6596,21
2018-01-12 10:30:00,98.19,225.82,6642,22
2018-01-12 11:00:00,101.51,278.81,6713,23
2018-01-12 11:30:00,91.64,379.99,6802,24
2018-01-12 12:00:00,91.96,373.1,6831,25
2018-01-12 12:30:00,96.97,398.38,6860,26
2018-01-12 13:00:00,98.62,333.08,6752,27
2018-01-12 13:30:00,101.07,257.17,6637,28
2018-01-12 14:00:00,111.9,231.89,6581,29
2018-01-12 14:30:00,113.39,220.35,6583,30
2018-01-12 15:00:00,106.35,216.73,6518,31
2018-01-12 15:30:00,106.99,286.12,6464,32
2018-01-12 16:00:00,111.94,215.18,6395,33
2018-01-12 16:30:00,105.77,157.3,6221,34
2018-01-12 17:00:00,101.19,139.86,6115,35
2018-01-12 17:30:00,97.6,128.88,5922,36
2018-01-12 18:00:00,92.27,94.69,5719,37
2018-01-12 18:30:00,90.86,78.67,5586,38
2018-01-12 19:00:00,94.1,74.01,5465,39
2018-01-12 19:30:00,96.22,78.78,5354,40
2018-01-12 20:00:00,98.32,71.11,5254,41
2018-01-12 20:30:00,94.25,79.17,5153,42
2018-01-12 21:00:00,91.74,88.96,5016,43
2018-01-12 21:30:00,91.85,91.85,4902,44
2018-01-12 22:00:00,95.26,69.71,4746,45
2018-01-12 22:30:00,88.2,56.91,4640,46
2018-01-12 23:00:00,88.88,72.92,4565,47
2018-01-12 23:30:00,96.65,86.82,4764,48
2018-01-13 00:00:00,98.71,73.51,4763,1
2018-01-13 00:30:00,88.74,68.86,4467,2
2018-01-13 01:00:00,81.36,82.76,4304,3
2018-01-13 01:30:00,81.38,71.31,4173,4
2018-01-13 02:00:00,79.65,81.95,4057,5
2018-01-13 02:30:00,70.72,105.09,3982,6
2018-01-13 03:00:00,66.87,112.54,3906,7
2018-01-13 03:30:00,60.44,118.35,3879,8
2018-01-13 04:00:00,61.17,92.94,3928,9
2018-01-13 04:30:00,56.81,106.7,3981,10
2018-01-13 05:00:00,57.64,119.55,4015,11
2018-01-13 05:30:00,64.38,125.46,4119,12
2018-01-13 06:00:00,68.86,114.69,4140,13
2018-01-13 06:30:00,71.37,103.86,4253,14
2018-01-13 07:00:00,134.73,122.19,4384,15
2018-01-13 07:30:00,72.79,123.03,4342,16
2018-01-13 08:00:00,70.9,146.28,4333,17
2018-01-13 08:30:00,77.68,182.56,4375,18
2018-01-13 09:00:00,81.82,223.85,4395,19
2018-01-13 09:30:00,83.22,255.48,4464,20
2018-01-13 10:00:00,82.38,270.15,4455,21
2018-01-13 10:30:00,85.78,274.41,4455,22
2018-01-13 11:00:00,89.57,257.77,4417,23
2018-01-13 11:30:00,83.93,251.83,4475,24
2018-01-13 12:00:00,77.12,247.48,4456,25
2018-01-13 12:30:00,72.02,252.91,4483,26
2018-01-13 13:00:00,72.59,215.93,4503,27
2018-01-13 13:30:00,71.45,204.28,4515,28
2018-01-13 14:00:00,56.29,229.79,4560,29
2018-01-13 14:30:00,51.61,241.69,4537,30
2018-01-13 15:00:00,59.39,294.47,4549,31
2018-01-13 15:30:00,65.02,304.56,4596,32
2018-01-13 16:00:00,61.78,330.56,4618,33
2018-01-13 16:30:00,52.33,345.64,4590,34
2018-01-13 17:00:00,61.02,412.44,4669,35
2018-01-13 17:30:00,57.96,418.95,4683,36
2018-01-13 18:00:00,66.38,416.99,4634,37
2018-01-13 18:30:00,60.7,402.32,4646,38
2018-01-13 19:00:00,56.37,398.73,4593,39
2018-01-13 19:30:00,63.97,393.05,4516,40
2018-01-13 20:00:00,69.36,400.21,4500,41
2018-01-13 20:30:00,71.64,348.48,4530,42
2018-01-13 21:00:00,89.08,324.79,4458,43
2018-01-13 21:30:00,104.39,322.72,4387,44
2018-01-13 22:00:00,68.16,316.19,4275,45
2018-01-13 22:30:00,67.95,306.04,4191,46
2018-01-13 23:00:00,66.7,303.48,4180,47
2018-01-13 23:30:00,94.06,270.09,4373,48
2018-01-14 00:00:00,112.33,265.34,4404,1
2018-01-14 00:30:00,85.82,267.67,4232,2
2018-01-14 01:00:00,66.36,283.8,4099,3
2018-01-14 01:30:00,54.54,276.81,4005,4
2018-01-14 02:00:00,58.63,260.07,3868,5
2018-01-14 02:30:00,60.72,247.82,3766,6
2018-01-14 03:00:00,60.95,214.09,3693,7
2018-01-14 03:30:00,61.58,198.64,3659,8
2018-01-14 04:00:00,64.77,176.0,3636,9
2018-01-14 04:30:00,57.68,168.44,3648,10
2018-01-14 05:00:00,56.8,176.09,3673,11
2018-01-14 05:30:00,57.61,162.15,3711,12
2018-01-14 06:00:00,57.83,152.37,3734,13
2018-01-14 06:30:00,55.38,143.76,3808,14
2018-01-14 07:00:00,58.61,127.96,3875,15
2018-01-14 07:30:00,56.19,101.14,3866,16
2018-01-14 08:00:00,52.41,118.4,3924,17
2018-01-14 08:30:00,50.2,161.23,3981,18
2018-01-14 09:00:00,55.35,191.43,4015,19
2018-01-14 09:30:00,56.54,171.4,4042,20
2018-01-14 10:00:00,55.82,147.26,4019,21
2018-01-14 10:30:00,54.86,142.31,3976,22
2018-01-14 11:00:00,55.62,141.22,3969,23
2018-01-14 11:30:00,52.31,148.63,3953,24
2018-01-14 12:00:00,46.23,154.02,3915,25
2018-01-14 12:30:00,46.57,133.3,3876,26
2018-01-14 13:00:00,47.12,137.04,3779,27
2018-01-14 13:30:00,47.42,141.02,3759,28
2018-01-14 14:00:00,53.35,154.51,3734,29
2018-01-14 14:30:00,55.37,153.66,3739,30
2018-01-14 15:00:00,55.76,150.06,3769,31
2018-01-14 15:30:00,56.55,153.02,3862,32
2018-01-14 16:00:00,58.59,149.86,3978,33
2018-01-14 16:30:00,58.96,150.79,4090,34
2018-01-14 17:00:00,59.5,166.13,4241,35
2018-01-14 17:30:00,81.52,163.33,4367,36
2018-01-14 18:00:00,115.0,155.92,4458,37
2018-01-14 18:30:00,85.88,155.88,4483,38
2018-01-14 19:00:00,82.62,157.24,4473,39
2018-01-14 19:30:00,87.06,165.83,4455,40
2018-01-14 20:00:00,84.65,157.24,4461,41
2018-01-14 20:30:00,97.28,136.49,4524,42
2018-01-14 21:00:00,92.12,143.54,4468,43
2018-01-14 21:30:00,79.16,169.33,4391,44
2018-01-14 22:00:00,74.4,173.16,4273,45
2018-01-14 22:30:00,76.97,170.85,4166,46
2018-01-14 23:00:00,68.32,175.72,4128,47
2018-01-14 23:30:00,86.62,191.75,4324,48
2018-01-15 00:00:00,105.8,211.3,4358,1
2018-01-15 00:30:00,71.06,214.36,4202,2
2018-01-15 01:00:00,64.0,207.02,4091,3
2018-01-15 01:30:00,57.66,214.68,4035,4
2018-01-15 02:00:00,59.92,228.54,3902,5
2018-01-15 02:30:00,69.53,233.92,3788,6
2018-01-15 03:00:00,70.24,211.72,3696,7
2018-01-15 03:30:00,72.07,195.04,3661,8
2018-01-15 04:00:00,78.64,199.23,3705,9
2018-01-15 04:30:00,108.5,213.9,3831,10
2018-01-15 05:00:00,95.04,214.44,3958,11
2018-01-15 05:30:00,89.08,205.17,4215,12
2018-01-15 06:00:00,121.45,182.57,4462,13
2018-01-15 06:30:00,108.38,187.61,4750,14
2018-01-15 07:00:00,108.25,216.82,4950,15
2018-01-15 07:30:00,96.88,208.08,4972,16
2018-01-15 08:00:00,80.2,206.24,5036,17
2018-01-15 08:30:00,100.87,192.43,5064,18
2018-01-15 09:00:00,86.45,193.68,5043,19
2018-01-15 09:30:00,90.35,182.76,5075,20
2018-01-15 10:00:00,78.06,169.69,5051,21
2018-01-15 10:30:00,86.37,149.39,5022,22
2018-01-15 11:00:00,84.59,141.41,5049,23
2018-01-15 11:30:00,104.58,134.76,5101,24
2018-01-15 12:00:00,95.53,130.28,5127,25
2018-01-15 12:30:00,98.15,157.81,5135,26
2018-01-15 13:00:00,98.59,143.44,5182,27
2018-01-15 13:30:00,98.59,156.77,5207,28
2018-01-15 14:00:00,90.54,169.85,5177,29
2018-01-15 14:30:00,82.32,186.59,5219,30
2018-01-15 15:00:00,76.46,208.66,5163,31
2018-01-15 15:30:00,72.9,234.92,5145,32
2018-01-15 16:00:00,83.0,230.44,5190,33
2018-01-15 16:30:00,79.73,221.33,5196,34
2018-01-15 17:00:00,83.34,222.86,5257,35
2018-01-15 17:30:00,86.89,223.3,5242,36
2018-01-15 18:00:00,87.56,216.65,5216,37
2018-01-15 18:30:00,92.76,181.93,5194,38
2018-01-15 19:00:00,91.98,173.78,5165,39
2018-01-15 19:30:00,90.47,167.68,5078,40
2018-01-15 20:00:00,89.97,171.53,5077,41
2018-01-15 20:30:00,92.86,186.63,5097,42
2018-01-15 21:00:00,73.72,168.79,4962,43
2018-01-15 21:30:00,72.42,181.15,4823,44
2018-01-15 22:00:00,67.39,195.56,4691,45
2018-01-15 22:30:00,72.45,201.92,4512,46
2018-01-15 23:00:00,71.4,203.06,4474,47
2018-01-15 23:30:00,82.54,200.85,4647,48
2018-01-16 00:00:00,85.46,191.04,4666,1
2018-01-16 00:30:00,63.11,174.16,4459,2
2018-01-16 01:00:00,70.79,161.72,4333,3
2018-01-16 01:30:00,77.05,140.67,4205,4
2018-01-16 02:00:00,60.18,115.35,4040,5
2018-01-16 02:30:00,62.61,131.53,3964,6
2018-01-16 03:00:00,55.77,166.17,3932,7
2018-01-16 03:30:00,56.69,169.96,3961,8
2018-01-16 04:00:00,63.63,171.22,3992,9
2018-01-16 04:30:00,65.89,166.81,4088,10
2018-01-16 05:00:00,68.85,149.51,4230,11
2018-01-16 05:30:00,82.49,146.29,4411,12
2018-01-16 06:00:00,85.78,141.83,4609,13
2018-01-16 06:30:00,101.78,122.78,4916,14
2018-01-16 07:00:00,103.79,109.0,5064,15
2018-01-16 07:30:00,93.93,86.68,5045,16
2018-01-16 08:00:00,94.44,67.45,5054,17
2018-01-16 08:30:00,85.66,47.69,5088,18
2018-01-16 09:00:00,86.92,42.5,5079,19
2018-01-16 09:30:00,90.29,44.84,5036,20
2018-01-16 10:00:00,92.44,42.39,5064,21
2018-01-16 10:30:00,92.41,44.83,5041,22
2018-01-16 11:00:00,97.01,37.64,5078,23
2018-01-16 11:30:00,100.32,38.28,5079,24
2018-01-16 12:00:00,108.56,46.19,5103,25
2018-01-16 12:30:00,103.98,46.47,5149,26
2018-01-16 13:00:00,102.19,53.95,5177,27
2018-01-16 13:30:00,110.61,47.35,5252,28
2018-01-16 14:00:00,107.49,52.81,5307,29
2018-01-16 14:30:00,103.31,52.17,5375,30
2018-01-16 15:00:00,100.51,77.6,5432,31
2018-01-16 15:30:00,104.76,86.64,5550,32
2018-01-16 16:00:00,101.07,109.69,5681,33
2018-01-16 16:30:00,113.12,123.63,5740,34
2018-01-16 17:00:00,106.96,137.41,5862,35
2018-01-16 17:30:00,94.6,146.9,5776,36
2018-01-16 18:00:00,109.15,152.2,5747,37
2018-01-16 18:30:00,107.69,139.99,5692,38
2018-01-16 19:00:00,102.87,129.86,5629,39
2018-01-16 19:30:00,104.46,126.52,5451,40
2018-01-16 20:00:00,98.61,116.79,5386,41
2018-01-16 20:30:00,91.21,116.6,5332,42
2018-01-16 21:00:00,97.0,130.56,5241,43
2018-01-16 21:30:00,91.77,140.67,5027,44
2018-01-16 22:00:00,85.31,135.02,4852,45
2018-01-16 22:30:00,88.82,157.44,4670,46
2018-01-16 23:00:00,87.91,172.88,4569,47
2018-01-16 23:30:00,118.73,154.04,4761,48
2018-01-17 00:00:00,121.82,143.44,4754,1
2018-01-17 00:30:00,79.11,118.64,4548,2
2018-01-17 01:00:00,92.31,118.19,4426,3
2018-01-17 01:30:00,75.65,145.02,4325,4
2018-01-17 02:00:00,71.87,168.3,4194,5
2018-01-17 02:30:00,73.22,162.67,4115,6
2018-01-17 03:00:00,75.31,135.3,4065,7
2018-01-17 03:30:00,73.25,112.43,4065,8
2018-01-17 04:00:00,70.19,101.51,4093,9
2018-01-17 04:30:00,69.12,106.11,4220,10
2018-01-17 05:00:00,69.74,71.7,4394,11
2018-01-17 05:30:00,68.99,57.45,4569,12
2018-01-17 06:00:00,87.15,48.61,4823,13
2018-01-17 06:30:00,91.6,32.69,5060,14
2018-01-17 07:00:00,120.67,21.41,5275,15
2018-01-17 07:30:00,112.83,14.91,5241,16
2018-01-17 08:00:00,119.0,10.45,5304,17
2018-01-17 08:30:00,95.44,16.32,5312,18
2018-01-17 09:00:00,102.57,20.54,5306,19
2018-01-17 09:30:00,97.49,14.86,5331,20
2018-01-17 10:00:00,122.06,5.02,5372,21
2018-01-17 10:30:00,116.8,1.64,5411,22
2018-01-17 11:00:00,110.89,8.14,5424,23
2018-01-17 11:30:00,117.44,12.37,5559,24
2018-01-17 12:00:00,111.6,11.49,5603,25
2018-01-17 12:30:00,111.73,13.02,5708,26
2018-01-17 13:00:00,111.04,15.86,5813,27
2018-01-17 13:30:00,107.54,15.95,5924,28
2018-01-17 14:00:00,109.46,17.87,6043,29
2018-01-17 14:30:00,110.76,6.97,6175,30
2018-01-17 15:00:00,105.37,3.37,6375,31
2018-01-17 15:30:00,99.44,7.23,6582,32
2018-01-17 16:00:00,107.26,20.52,6732,33
2018-01-17 16:30:00,116.73,40.48,6903,34
2018-01-17 17:00:00,117.6,57.57,7026,35
2018-01-17 17:30:00,109.86,55.42,6997,36
2018-01-17 18:00:00,118.08,53.21,7024,37
2018-01-17 18:30:00,117.26,60.17,6941,38
2018-01-17 19:00:00,105.74,58.32,6784,39
2018-01-17 19:30:00,92.93,73.28,6560,40
2018-01-17 20:00:00,91.32,122.25,6327,41
2018-01-17 20:30:00,90.07,138.18,6194,42
2018-01-17 21:00:00,81.78,120.45,5985,43
2018-01-17 21:30:00,82.64,116.52,5705,44
2018-01-17 22:00:00,108.72,115.44,5432,45
2018-01-17 22:30:00,104.45,114.84,5179,46
2018-01-17 23:00:00,85.71,113.82,5049,47
2018-01-17 23:30:00,91.27,114.44,5184,48
2018-01-18 00:00:00,85.43,120.99,5098,1
2018-01-18 00:30:00,66.33,130.58,4845,2
2018-01-18 01:00:00,64.18,148.96,4731,3
2018-01-18 01:30:00,63.07,154.51,4578,4
2018-01-18 02:00:00,67.56,171.35,4481,5
2018-01-18 02:30:00,65.95,181.21,4418,6
2018-01-18 03:00:00,63.38,191.66,4346,7
2018-01-18 03:30:00,62.6,204.8,4338,8
2018-01-18 04:00:00,61.87,194.76,4358,9
2018-01-18 04:30:00,59.69,199.49,4489,10
2018-01-18 05:00:00,66.01,207.21,4639,11
2018-01-18 05:30:00,70.14,234.59,4845,12
2018-01-18 06:00:00,60.72,239.46,5081,13
2018-01-18 06:30:00,60.43,241.69,5329,14
2018-01-18 07:00:00,63.04,236.67,5494,15
2018-01-18 07:30:00,62.3,229.87,5633,16
2018-01-18 08:00:00,79.55,223.83,5807,17
2018-01-18 08:30:00,95.07,234.13,6017,18
2018-01-18 09:00:00,110.51,249.45,6146,19
2018-01-18 09:30:00,73.11,234.79,6259,20
2018-01-18 10:00:00,74.89,244.46,6387,21
2018-01-18 10:30:00,75.46,266.35,6585,22
2018-01-18 11:00:00,84.73,293.12,6802,23
2018-01-18 11:30:00,87.91,298.68,6984,24
2018-01-18 12:00:00,94.21,283.17,7235,25
2018-01-18 12:30:00,100.81,261.02,7424,26
2018-01-18 13:00:00,93.26,261.62,7673,27
2018-01-18 13:30:00,105.53,257.36,7847,28
2018-01-18 14:00:00,107.89,233.28,8070,29
2018-01-18 14:30:00,136.05,217.15,8294,30
2018-01-18 15:00:00,1775.2,208.65,8464,31
2018-01-18 15:30:00,86.72,186.32,8562,32
2018-01-18 16:00:00,1960.54,172.79,8766,33
2018-01-18 16:30:00,5682.01,172.12,8927,34
2018-01-18 17:00:00,12931.04,150.71,9077,35
2018-01-18 17:30:00,11960.16,141.85,9067,36
2018-01-18 18:00:00,5078.6,126.02,9104,37
2018-01-18 18:30:00,238.45,146.82,9125,38
2018-01-18 19:00:00,178.84,152.24,8997,39
2018-01-18 19:30:00,230.07,147.14,8735,40
2018-01-18 20:00:00,124.28,134.71,8429,41
2018-01-18 20:30:00,103.98,111.81,8146,42
2018-01-18 21:00:00,104.0,111.11,7758,43
2018-01-18 21:30:00,139.75,141.37,7361,44
2018-01-18 22:00:00,82.73,127.52,6884,45
2018-01-18 22:30:00,117.27,110.79,6435,46
2018-01-18 23:00:00,114.38,89.07,6102,47
2018-01-18 23:30:00,147.7,85.68,6113,48
2018-01-19 00:00:00,118.69,80.18,5927,1
2018-01-19 00:30:00,85.61,72.72,5580,2
2018-01-19 01:00:00,80.6,51.88,5364,3
2018-01-19 01:30:00,64.45,45.33,5180,4
2018-01-19 02:00:00,67.28,67.14,4996,5
2018-01-19 02:30:00,66.06,81.32,4890,6
2018-01-19 03:00:00,66.93,79.99,4780,7
2018-01-19 03:30:00,65.98,99.94,4753,8
2018-01-19 04:00:00,69.04,121.58,4745,9
2018-01-19 04:30:00,71.99,133.37,4855,10
2018-01-19 05:00:00,73.35,137.66,5015,11
2018-01-19 05:30:00,66.61,158.68,5223,12
2018-01-19 06:00:00,79.46,168.92,5493,13
2018-01-19 06:30:00,116.72,203.08,5824,14
2018-01-19 07:00:00,72.63,225.94,6153,15
2018-01-19 07:30:00,63.19,191.46,6415,16
2018-01-19 08:00:00,87.32,173.16,6679,17
2018-01-19 08:30:00,107.63,179.36,7045,18
2018-01-19 09:00:00,110.81,180.6,7265,19
2018-01-19 09:30:00,95.68,171.08,7493,20
2018-01-19 10:00:00,137.23,136.72,7733,21
2018-01-19 10:30:00,114.31,129.33,7932,22
2018-01-19 11:00:00,168.25,127.78,8175,23
2018-01-19 11:30:00,225.06,132.34,8325,24
2018-01-19 12:00:00,187.19,137.65,8479,25
2018-01-19 12:30:00,183.05,132.56,8655,26
2018-01-19 13:00:00,135.78,121.68,8739,27
2018-01-19 13:30:00,209.91,80.65,8877,28
2018-01-19 14:00:00,1894.67,75.87,8905,29
2018-01-19 14:30:00,10152.42,82.68,8919,30
2018-01-19 15:00:00,103.69,126.84,9040,31
2018-01-19 15:30:00,1709.88,135.69,9130,32
2018-01-19 16:00:00,243.09,128.3,9153,33
2018-01-19 16:30:00,1716.91,110.08,9077,34
2018-01-19 17:00:00,4966.75,107.02,9043,35
2018-01-19 17:30:00,100.74,110.59,8890,36
2018-01-19 18:00:00,90.33,118.59,8738,37
2018-01-19 18:30:00,94.04,120.73,8498,38
2018-01-19 19:00:00,96.44,180.18,8212,39
2018-01-19 19:30:00,88.08,184.72,7830,40
2018-01-19 20:00:00,88.91,134.78,7467,41
2018-01-19 20:30:00,95.57,95.53,7210,42
2018-01-19 21:00:00,126.48,108.22,6872,43
2018-01-19 21:30:00,111.01,91.99,6550,44
2018-01-19 22:00:00,99.71,64.45,6237,45
2018-01-19 22:30:00,129.28,67.28,5890,46
2018-01-19 23:00:00,108.7,79.15,5653,47
2018-01-19 23:30:00,114.42,100.87,5707,48
2018-01-20 00:00:00,84.27,115.16,5540,1
2018-01-20 00:30:00,85.26,119.21,5240,2
2018-01-20 01:00:00,79.98,139.31,5056,3
2018-01-20 01:30:00,64.03,167.0,4879,4
2018-01-20 02:00:00,68.45,164.25,4732,5
2018-01-20 02:30:00,90.37,155.3,4613,6
2018-01-20 03:00:00,93.02,123.82,4529,7
2018-01-20 03:30:00,89.6,130.23,4532,8
2018-01-20 04:00:00,79.57,103.6,4495,9
2018-01-20 04:30:00,68.93,97.58,4533,10
2018-01-20 05:00:00,63.22,102.43,4519,11
2018-01-20 05:30:00,74.08,107.47,4616,12
2018-01-20 06:00:00,66.0,119.2,4657,13
2018-01-20 06:30:00,83.71,95.81,4764,14
2018-01-20 07:00:00,91.24,89.82,4892,15
2018-01-20 07:30:00,126.63,99.57,4983,16
2018-01-20 08:00:00,101.96,90.86,5073,17
2018-01-20 08:30:00,102.68,83.63,5217,18
2018-01-20 09:00:00,103.72,82.16,5264,19
2018-01-20 09:30:00,105.68,94.11,5289,20
2018-01-20 10:00:00,101.84,95.9,5332,21
2018-01-20 10:30:00,101.04,95.37,5413,22
2018-01-20 11:00:00,113.19,95.13,5613,23
2018-01-20 11:30:00,121.98,97.31,5694,24
2018-01-20 12:00:00,104.08,113.23,5818,25
2018-01-20 12:30:00,102.6,113.1,5841,26
2018-01-20 13:00:00,102.28,120.22,5883,27
2018-01-20 13:30:00,98.8,122.09,5947,28
2018-01-20 14:00:00,99.07,102.76,5937,29
2018-01-20 14:30:00,96.25,148.92,5959,30
2018-01-20 15:00:00,104.93,170.58,6011,31
2018-01-20 15:30:00,105.82,161.65,6027,32
2018-01-20 16:00:00,100.21,201.56,6019,33
2018-01-20 16:30:00,94.12,245.17,6021,34
2018-01-20 17:00:00,93.19,234.39,6092,35
2018-01-20 17:30:00,94.5,233.43,6070,36
2018-01-20 18:00:00,94.59,245.98,6065,37
2018-01-20 18:30:00,93.05,218.97,5995,38
2018-01-20 19:00:00,94.83,170.76,5907,39
2018-01-20 19:30:00,88.09,235.88,5803,40
2018-01-20 20:00:00,92.24,255.53,5727,41
2018-01-20 20:30:00,92.54,242.89,5695,42
2018-01-20 21:00:00,116.31,187.78,5559,43
2018-01-20 21:30:00,95.01,187.09,5382,44
2018-01-20 22:00:00,103.04,226.37,5202,45
2018-01-20 22:30:00,82.38,223.93,5077,46
2018-01-20 23:00:00,79.01,201.22,4985,47
2018-01-20 23:30:00,92.67,228.03,5119,48
2018-01-21 00:00:00,98.0,204.15,5078,1
2018-01-21 00:30:00,63.64,210.76,4847,2
2018-01-21 01:00:00,64.57,204.98,4674,3
2018-01-21 01:30:00,77.99,119.41,4538,4
2018-01-21 02:00:00,67.3,107.11,4383,5
2018-01-21 02:30:00,70.33,69.63,4288,6
2018-01-21 03:00:00,71.8,69.49,4224,7
2018-01-21 03:30:00,58.06,104.52,4192,8
2018-01-21 04:00:00,57.3,170.1,4205,9
2018-01-21 04:30:00,58.04,176.08,4255,10
2018-01-21 05:00:00,61.25,157.6,4256,11
2018-01-21 05:30:00,64.48,110.3,4332,12
2018-01-21 06:00:00,65.08,74.95,4355,13
2018-01-21 06:30:00,77.28,58.29,4413,14
2018-01-21 07:00:00,104.09,49.85,4475,15
2018-01-21 07:30:00,92.41,47.83,4532,16
2018-01-21 08:00:00,109.62,32.95,4630,17
2018-01-21 08:30:00,114.15,30.82,4736,18
2018-01-21 09:00:00,123.57,33.18,4920,19
2018-01-21 09:30:00,131.77,24.31,5096,20
2018-01-21 10:00:00,161.42,19.19,5241,21
2018-01-21 10:30:00,104.53,20.19,5271,22
2018-01-21 11:00:00,123.3,25.99,5419,23
2018-01-21 11:30:00,165.61,27.75,5556,24
2018-01-21 12:00:00,156.33,30.94,5699,25
2018-01-21 12:30:00,119.29,28.89,5875,26
2018-01-21 13:00:00,130.62,24.88,5931,27
2018-01-21 13:30:00,158.78,39.23,6016,28
2018-01-21 14:00:00,255.14,56.68,6072,29
2018-01-21 14:30:00,146.95,67.94,6210,30
2018-01-21 15:00:00,168.84,50.63,6349,31
2018-01-21 15:30:00,190.49,42.0,6476,32
2018-01-21 16:00:00,137.49,47.06,6536,33
2018-01-21 16:30:00,138.09,61.29,6554,34
2018-01-21 17:00:00,128.91,63.6,6670,35
2018-01-21 17:30:00,169.08,54.69,6749,36
2018-01-21 18:00:00,173.82,55.54,6782,37
2018-01-21 18:30:00,149.65,69.89,6805,38
2018-01-21 19:00:00,139.85,67.17,6726,39
2018-01-21 19:30:00,111.5,68.18,6563,40
2018-01-21 20:00:00,99.88,51.54,6417,41
2018-01-21 20:30:00,136.39,49.45,6322,42
2018-01-21 21:00:00,126.6,40.68,6091,43
2018-01-21 21:30:00,124.48,41.11,5811,44
2018-01-21 22:00:00,130.21,34.56,5528,45
2018-01-21 22:30:00,110.61,38.34,5306,46
2018-01-21 23:00:00,96.99,48.29,5163,47
2018-01-21 23:30:00,103.48,39.55,5239,48
2018-01-22 00:00:00,102.71,51.28,5172,1
2018-01-22 00:30:00,102.29,48.1,4919,2
2018-01-22 01:00:00,140.9,44.66,4732,3
2018-01-22 01:30:00,115.87,35.61,4642,4
2018-01-22 02:00:00,98.33,28.47,4503,5
2018-01-22 02:30:00,96.86,23.83,4419,6
2018-01-22 03:00:00,93.61,21.89,4385,7
2018-01-22 03:30:00,95.64,17.18,4383,8
2018-01-22 04:00:00,102.54,16.19,4416,9
2018-01-22 04:30:00,110.67,20.13,4528,10
2018-01-22 05:00:00,106.8,24.36,4681,11
2018-01-22 05:30:00,112.26,19.5,4993,12
2018-01-22 06:00:00,117.92,24.18,5238,13
2018-01-22 06:30:00,184.35,20.65,5571,14
2018-01-22 07:00:00,125.47,19.99,5815,15
2018-01-22 07:30:00,89.13,13.37,5944,16
2018-01-22 08:00:00,96.83,14.72,6129,17
2018-01-22 08:30:00,102.83,19.44,6212,18
2018-01-22 09:00:00,109.81,19.02,6215,19
2018-01-22 09:30:00,120.89,16.04,6241,20
2018-01-22 10:00:00,120.89,14.6,6302,21
2018-01-22 10:30:00,124.93,15.29,6377,22
2018-01-22 11:00:00,153.77,16.2,6536,23
2018-01-22 11:30:00,121.55,21.32,6558,24
2018-01-22 12:00:00,125.8,40.31,6652,25
2018-01-22 12:30:00,119.03,54.92,6652,26
2018-01-22 13:00:00,121.25,65.96,6701,27
2018-01-22 13:30:00,116.41,86.98,6770,28
2018-01-22 14:00:00,124.14,92.0,6830,29
2018-01-22 14:30:00,122.91,90.48,6889,30
2018-01-22 15:00:00,122.66,99.03,7011,31
2018-01-22 15:30:00,158.05,117.34,7033,32
2018-01-22 16:00:00,165.41,127.46,7066,33
2018-01-22 16:30:00,133.03,131.95,7065,34
2018-01-22 17:00:00,118.14,138.48,7014,35
2018-01-22 17:30:00,104.39,138.94,6883,36
2018-01-22 18:00:00,100.04,141.36,6756,37
2018-01-22 18:30:00,97.63,142.28,6549,38
2018-01-22 19:00:00,98.65,133.84,6361,39
2018-01-22 19:30:00,98.27,155.82,6128,40
2018-01-22 20:00:00,99.43,160.51,5954,41
2018-01-22 20:30:00,100.01,160.03,5875,42
2018-01-22 21:00:00,91.39,173.78,5646,43
2018-01-22 21:30:00,86.82,163.73,5470,44
2018-01-22 22:00:00,81.53,157.49,5234,45
2018-01-22 22:30:00,98.83,152.06,5031,46
2018-01-22 23:00:00,92.69,141.84,4928,47
2018-01-22 23:30:00,145.39,135.87,5057,48
2018-01-23 00:00:00,162.57,138.94,5015,1
2018-01-23 00:30:00,100.88,147.86,4793,2
2018-01-23 01:00:00,78.54,141.62,4610,3
2018-01-23 01:30:00,65.4,139.91,4502,4
2018-01-23 02:00:00,60.71,147.08,4440,5
2018-01-23 02:30:00,71.22,151.92,4354,6
2018-01-23 03:00:00,69.06,161.58,4307,7
2018-01-23 03:30:00,73.48,155.51,4323,8
2018-01-23 04:00:00,68.11,158.72,4334,9
2018-01-23 04:30:00,70.4,161.78,4429,10
2018-01-23 05:00:00,69.15,149.29,4595,11
2018-01-23 05:30:00,98.26,145.3,4802,12
2018-01-23 06:00:00,95.68,122.1,5028,13
2018-01-23 06:30:00,102.32,80.23,5325,14
2018-01-23 07:00:00,109.23,47.87,5499,15
2018-01-23 07:30:00,99.97,50.06,5581,16
2018-01-23 08:00:00,111.22,122.62,5638,17
2018-01-23 08:30:00,107.63,140.46,5731,18
